"4841193","PITIFUL HUMAN LIZARD #1",,"2.65",,,"CHAPTER HOUSE PUBLISHING, INC"
"4841195","BATMAN WAR YEARS HC",,"15.25",,,"QUARTO PUBLISHING GROUP USA"
"4841196","SUPERMAN WAR YEARS HC",,"15.25",,,"QUARTO PUBLISHING GROUP USA"
"4841197","WONDER WOMAN WAR YEARS HC",,"15.25",,,"QUARTO PUBLISHING GROUP USA"
"4841198","BARRACUDA GN 04 REVOLTS ",,"7.40",,,"CINEBOOK"
"4841199","IZNOGOUD GN 12 IZNOGOUD FAIRY TALE ",,"5.99",,,"CINEBOOK"
"4841200","LUCKY LUKE TP 54 RODEO ",,"7.40",,,"CINEBOOK"
"4841201","ORBITAL GN 06 RESISTANCE ",,"6.70",,,"CINEBOOK"
"4841202","CBLDF BANNED BOOK WEEK HANDBOOK ",,"0.25",,,"COMIC BOOK LEGAL DEFENSE FUND"
"4841203","JON SABLE FREELANCE OMNIBUS TP 02 ",,"17.99",,,"COMICMIX"
"4841204","EXIT GENERATION #1 ",,"2.65",,,"COMIXTRIBE"
"4841205","OXYMORON LOVELIEST NIGHTMARE #2  ",,"2.65",,,"COMIXTRIBE"
"4841206","DHARMA PUNKS GN ",,"15.25",,,"CONUNDRUM PRESS"
"4841207","VOID OF HEROES #3 ",,"2.65",,,"COSMIC TIMES"
"4841208","INGRESS NIANTIC PROJECT BEGINS GN",,"8.99",,,"CRYPTOZOIC ENTERTAINMENT"
"4841209","LOOKOUTS RIDDLE HC 01 (RES)",,"20.25",,,"CRYPTOZOIC ENTERTAINMENT"
"4841210","ALIENS VAMPIRELLA #1  CVR A HARDMAN",,"2.65",,,"DYNAMIC FORCES"
"4841211","ALIENS VAMPIRELLA #1  CVR B BLANK AUTHENTIX",,"6.25",,,"DYNAMIC FORCES"
"4841212","ALIENS VAMPIRELLA #1  C HARDMAN 1-25 B&W ",,"14.99",,,"DYNAMIC FORCES"
"4841213","ALICE COOPER VS CHAOS #1  CVR A CHIN",,"2.65",,,"DYNAMIC FORCES"
"4841214","ALICE COOPER VS CHAOS #1  CVR B BLANK AUTHENTIX",,"6.25",,,"DYNAMIC FORCES"
"4841215","ALICE COOPER VS CHAOS #1  C CHIN 1-25  B&W ",,"14.99",,,"DYNAMIC FORCES"
"4841216","ART OF JOSE GONZALEZ HC ","our price","21.74","reduced from","29.99","DYNAMIC FORCES"
"4841217","VOLTRON FROM THE ASHES #1 ",,"2.65",,,"DYNAMIC FORCES"
"4841218","SWORDS OF SORROW #5  CVR A LOTAY",,"2.65",,,"DYNAMIC FORCES"
"4841219","SWORDS OF SORROW #5  CVR B LUPPACHINO",,"2.65",,,"DYNAMIC FORCES"
"4841220","SWORDS OF SORROW #5  CVR C HACK EXC SUB",,"2.65",,,"DYNAMIC FORCES"
"4841221","SWORDS OF SORROW #5  CVR D 1-15 LOTAY ",,"7.99",,,"DYNAMIC FORCES"
"4841223","SWORDS OF SORROW MISS FURY LADY RAWHIDE SPEC",,"3.33",,,"DYNAMIC FORCES"
"4841224","SWORDS OF SORROW SONJA JUNGLE #3 A ANACLETO",,"2.65",,,"DYNAMIC FORCES"
"4841225","SWORDS OF SORROW SONJA JUNGLE #3  1-10 CVR B ",,"5.99",,,"DYNAMIC FORCES"
"4841226","BOBS BURGERS ONGOING #3 CVR A AGUINALDO",,"2.65",,,"DYNAMIC FORCES"
"4841227","BOBS BURGERS ONGOING #3 CVR B CLAERHOUT",,"2.65",,,"DYNAMIC FORCES"
"4841228","DJANGO ZORRO HC ","our price","16.31","reduced from","22.50","DYNAMIC FORCES"
"4841229","DOODLE JUMP HC ","our price","7.24","reduced from","9.99","DYNAMIC FORCES"
"4841230","JIM BUTCHER DRESDEN FILES DOWN TOWN HC ","our price","13.77","reduced from","18.99","DYNAMIC FORCES"
"4841231","JIM BUTCHER DRESDEN FILES DOWN TOWN HC SGN ","our price","21.74","reduced from","29.99","DYNAMIC FORCES"
"4841232","JOHN CARTER WARLORD #11 CVR A SEARS ",,"2.65",,,"DYNAMIC FORCES"
"4841233","JOHN CARTER WARLORD #11 CVR B MALSUNI ",,"2.65",,,"DYNAMIC FORCES"
"4841234","JOHN CARTER WARLORD #11 CVR C LUPACCHINO ",,"2.65",,,"DYNAMIC FORCES"
"4841235","JOHN CARTER WARLORD #11 CVR D EXC SUB",,"2.65",,,"DYNAMIC FORCES"
"4841239","JUSTICE INC AVENGER #4 CVR A FRANCAVILLA",,"2.65",,,"DYNAMIC FORCES"
"4841240","JUSTICE INC AVENGER #4 CVR B VIRGIN 1-15 VAR",,"7.99",,,"DYNAMIC FORCES"
"4841241","LONE RANGER VINDICATED TP ","our price","8.69","reduced from","11.99","DYNAMIC FORCES"
"4841242","LOOKING FOR GROUP #6 CVR A QUARTER",,"3.33",,,"DYNAMIC FORCES"
"4841243","LOOKING FOR GROUP #6 CVR B QUARTER B&W",,"3.33",,,"DYNAMIC FORCES"
"4841244","MAGNUS ROBOT FIGHTER TP 03 CRADLE & GRAVE ","our price","9.42","reduced from","12.99","DYNAMIC FORCES"
"4841245","MASKS 2 #6  CVR A GUICE",,"2.65",,,"DYNAMIC FORCES"
"4841246","MASKS 2 #6  CVR B LEE",,"2.65",,,"DYNAMIC FORCES"
"4841247","MASKS 2 #6  CVR C EXC SUBSCRIPTION CVR",,"2.65",,,"DYNAMIC FORCES"
"4841248","MASKS 2 #6  CVR D WORLEY BLACK BAT 1-10 CVR",,"5.99",,,"DYNAMIC FORCES"
"4841252","RED SONJA CONAN #2  CVR A BENES",,"2.65",,,"DYNAMIC FORCES"
"4841253","RED SONJA CONAN #2  CVR B EXC SUBSCRIPTION CVR",,"2.65",,,"DYNAMIC FORCES"
"4841254","RED SONJA CONAN #2  CVR C BENES 1-15 B&W  ",,"7.99",,,"DYNAMIC FORCES"
"4841255","ROBOTECH VOLTRON TP ","our price","9.79","reduced from","13.50","DYNAMIC FORCES"
"4841256","SHADOW VOL 2 #2",,"2.65",,,"DYNAMIC FORCES"
"4841257","UNCANNY SEASON 2 #6  CVR A JOCK",,"2.65",,,"DYNAMIC FORCES"
"4841258","UNCANNY SEASON 2 #6  CVR B OLIVER",,"2.65",,,"DYNAMIC FORCES"
"4841259","UNCANNY SEASON 2 #6  CVR C EXC SUBSCRIPTION CVR",,"2.65",,,"DYNAMIC FORCES"
"4841260","VAMPIRELLA ANNUAL 2015",,"3.99",,,"DYNAMIC FORCES"
"4841261","VAMPIRELLA ARMY OF DARKNESS #3  CVR A SEELEY",,"2.65",,,"DYNAMIC FORCES"
"4841262","VAMPIRELLA ARMY OF DARKNESS #3  CVR B EXC SUB",,"2.65",,,"DYNAMIC FORCES"
"4841263","VAMPIRELLA ARMY OF DARKNESS #3  1-10 CVR C ",,"5.99",,,"DYNAMIC FORCES"
"4841264","WILL EISNER SPIRIT #3 CVR A POWELL",,"2.65",,,"DYNAMIC FORCES"
"4841265","WILL EISNER SPIRIT #3 CVR B POWELL 1-10 VIRGIN ",,"5.99",,,"DYNAMIC FORCES"
"4841266","ALICE COOPER VS CHAOS #1  RARE CHIN VIRGIN ED",,"28.99",,,"DYNAMIC FORCES"
"4841267","ALIENS VAMPIRELLA #1  RARE HARDMAN VIRGIN ED",,"28.99",,,"DYNAMIC FORCES"
"4841268","RED SONJA CONAN #2  RARE BENES VIRGIN ED",,"28.99",,,"DYNAMIC FORCES"
"4841269","SHADOW V2 #1 ROSS HAND DRAWN ORIG ART CVR ",,"395.00",,,"DYNAMIC FORCES"
"4841270","SWORDS OF SORROW #5  RARE LUPACCHINO VIRGIN",,"28.99",,,"DYNAMIC FORCES"
"4841271","SWORDS S.SONJA JUNGLE #3  RARE ANACLETO VIRGIN",,"28.99",,,"DYNAMIC FORCES"
"4841272","CADAVER DOGS OF WINTER GN",,"12.50",,,"DEVILS DUE /1FIRST COMICS, LLC"
"4841273","E-MAN EARLY YEARS TP",,"16.99",,,"DEVILS DUE /1FIRST COMICS, LLC"
"4841274","PUBLIC RELATIONS #1 ",,"2.65",,,"DEVILS DUE /1FIRST COMICS, LLC"
"4841275","SOLITARY TP",,"10.99",,,"DEVILS DUE /1FIRST COMICS, LLC"
"4841276","WALTZ IN THE CLINIC GN (RES) ",,"8.25",,,"DIGITAL MANGA DISTRIBUTION"
"4841277","BLADE DANCE OF ELEMENTALERS GN 01 (RES) ",,"8.25",,,"DIGITAL MANGA DISTRIBUTION"
"4841278","CANT WIN WITH YOU GN 01  ",,"8.25",,,"DIGITAL MANGA DISTRIBUTION"
"4841279","CANT WIN WITH YOU GN 02  ",,"8.25",,,"DIGITAL MANGA DISTRIBUTION"
"4841280","CANT WIN WITH YOU GN 03  ",,"8.25",,,"DIGITAL MANGA DISTRIBUTION"
"4841281","DEDICATION #1 ",,"1.67",,,"DOUBLE TAKE"
"4841282","HOME #1 (RES) ",,"1.67",,,"DOUBLE TAKE"
"4841283","HONOR #1 ",,"1.67",,,"DOUBLE TAKE"
"4841284","LAB #1 (RES) ",,"1.67",,,"DOUBLE TAKE"
"4841285","MEDIC #1 ",,"1.67",,,"DOUBLE TAKE"
"4841286","REMOTE #1 ",,"1.67",,,"DOUBLE TAKE"
"4841287","RISE #1 (RES) ",,"1.67",,,"DOUBLE TAKE"
"4841288","SOUL #1 ",,"1.67",,,"DOUBLE TAKE"
"4841289","SPRING #1 (RES) ",,"1.67",,,"DOUBLE TAKE"
"4841290","Z-MEN #1 (RES) ",,"1.67",,,"DOUBLE TAKE"
"4841291","DOUBLE TAKE SUPER PACK SEP 2015 ",,"12.50",,,"DOUBLE TAKE"
"4841292","DOUBLE TAKE COLLECTORS BOX HUNDY SEP 2015 ",,"8.25",,,"DOUBLE TAKE"
"4841293","PUMA BLUES COMPLETE SAGA HC",,"17.99",,,"DOVER PUBLICATIONS"
"4841294","STEP ASIDE POPS HARK A VAGRANT SC ORDER UK",,"10.75",,,"DRAWN & QUARTERLY"
"4841295","HARK A VAGRANT HC (NEW PTG)  ",,"10.75",,,"DRAWN & QUARTERLY"
"4841296","NATIVE TREES OF CANADA POSTCARD SET ",,"12.77",,,"DRAWN & QUARTERLY"
"4841297","AYA LIFE IN YOP CITY GN  ",,"15.25",,,"DRAWN & QUARTERLY"
"4841298","BEAUTIFUL DARKNESS HC (NEW PTG)  ",,"13.75",,,"DRAWN & QUARTERLY"
"4841299","SUPERMUTANT MAGIC ACADEMY GN ",,"13.75",,,"DRAWN & QUARTERLY"
"4841300","SYLLABUS NOTES FROM ACCIDENTAL PROFESSOR SC ",,"12.50",,,"DRAWN & QUARTERLY"
"4841301","DF SECRET WARS #1 DF EXC ZECK CVR SGN ",,"12.50",,,"DYNAMIC FORCES"
"4841302","DF SECRET WARS #1 DF EXC LAND CVR HICKMAN RED SGN ",,"12.50",,,"DYNAMIC FORCES"
"4841303","DF SECRET WARS #1 DF EXC LAND CVR SILVER SGN ",,"22.50",,,"DYNAMIC FORCES"
"4841304","DF SECRET WARS #1 SUPER HERO STUFF KOI PHAM RARE ",,"17.99",,,"DYNAMIC FORCES"
"4841305","DF SECRET WARS #2 MIDTOWN EXC BRADSHAW CVR ",,"12.50",,,"DYNAMIC FORCES"
"4841306","DF SECRET WARS #3 MIDTOWN EXC KEOWN CVR ",,"12.50",,,"DYNAMIC FORCES"
"4841307","DF AMAZING SPIDER-MAN #1 RAMOS DELGADO SGN ",,"48.75",,,"DYNAMIC FORCES"
"4841308","DF AMAZING SPIDER-MAN #1 RAMOS DELGADO SILVER SGN ",,"82.50",,,"DYNAMIC FORCES"
"4841309","DF AMAZING SPIDER-MAN #1 RAMOS DELGADO GOLD SGN ",,"108.75",,,"DYNAMIC FORCES"
"4841310","DF A.SPIDER-MAN RENEW YOUR VOWS #1 DF MIDTOWN EXC ",,"17.99",,,"DYNAMIC FORCES"
"4841311","DF DEADPOOL VS THANOS #1 SEELEY SGN ",,"12.50",,,"DYNAMIC FORCES"
"4841312","DF DEADPOOL VS THANOS #1 ULTRA LTD SEELEY RED SGN ",,"12.50",,,"DYNAMIC FORCES"
"4841313","DF CAPT AMERICA WHITE #1 LOEB SGN ",,"12.50",,,"DYNAMIC FORCES"
"4841314","DF CAPT AMERICA WHITE #1 ULTRA LTD LOEB SILVER SGN ",,"39.75",,,"DYNAMIC FORCES"
"4841315","DF CAPT AMERICA WHITE #1 ULTRA LTD LOEB GOLD SGN ",,"48.75",,,"DYNAMIC FORCES"
"4841316","DF STAR WARS #1 DF EXC CASSADAY B&W ED GOLD SGN ",,"56.25",,,"DYNAMIC FORCES"
"4841317","DF STAR WARS #1 AOD COLLECTABLES EXC KEOWN ",,"17.99",,,"DYNAMIC FORCES"
"4841318","DF STAR WARS #1 AOD COLLECTABLES B&W EXC KEOWN ",,"28.99",,,"DYNAMIC FORCES"
"4841319","DF SECRET WARS #1 HAESER DOC DOOM SKETCH SGN ",,"8.25",,,"DYNAMIC FORCES"
"4841320","DF SECRET WARS #1 HAESER SPIDER-MAN SKETCH SGN ",,"8.25",,,"DYNAMIC FORCES"
"4841321","DF SECRET WARS #1 HAESER REED RICHARDS SKETCH SGN ",,"8.25",,,"DYNAMIC FORCES"
"4841322","DF MICKEY MOUSE #1 HAESER CLASS MICKEY SKETCH SGN ",,"16.99",,,"DYNAMIC FORCES"
"4841323","DF MICKEY MOUSE #1 HAESER MOD MICKEY SKETCH SGN ",,"16.99",,,"DYNAMIC FORCES"
"4841324","DF DONALD DUCK #1 HAESER DONALD SKETCH SGN ",,"19.99",,,"DYNAMIC FORCES"
"4841325","DF ARCHIE #1 HAESER CLASS JUGHEAD SKETCH SGN ",,"22.50",,,"DYNAMIC FORCES"
"4841326","DF ARCHIE #1 HAESER CLASS SABRINA SKETCH SGN ",,"22.50",,,"DYNAMIC FORCES"
"4841327","DF ARCHIE #1 DF EXC LEE CVR HAESER ARCHIE SKETCH ",,"22.50",,,"DYNAMIC FORCES"
"4841328","DF ARCHIE #1 DF EXC LEE CVR HAESER BETTY SKETCH ",,"22.50",,,"DYNAMIC FORCES"
"4841329","DF ARCHIE #1 DF EXC LEE HAESER VERONICA SKETCH ",,"22.50",,,"DYNAMIC FORCES"
"4841330","DF STAR TREK G.LANTERN #1 DFHAESER SPOCK SKETCH ",,"22.50",,,"DYNAMIC FORCES"
"4841331","DF A.SPIDER-MAN RENEW YOUR VOWS #1 HAESER SKETCH ",,"33.75",,,"DYNAMIC FORCES"
"4841332","EC ARCHIVES CRIME SUSPENSTORIES HC 01 ",,"28.99",,,"WILLIAM M. GAINES AGENT, INC."
"4841333","EC ARCHIVES TALES FROM THE CRYPT HC 03 ",,"28.99",,,"WILLIAM M. GAINES AGENT, INC."
"4841334","EC ARCHIVES SHOCK SUSPENSTORIES HC 01 ",,"28.99",,,"WILLIAM M. GAINES AGENT, INC."
"4841335","EC ARCHIVES SHOCK SUSPENSTORIES HC 02 ",,"28.99",,,"WILLIAM M. GAINES AGENT, INC."
"4841336","EC ARCHIVES VAULT OF HORROR HC 01 ",,"28.99",,,"WILLIAM M. GAINES AGENT, INC."
"4841337","PUSSYCATS TP 01 ",,"10.99",,,"E-COMIX"
"4841347","GRAPHIC CLASSICS GN 10 HORROR CLASSICS ",,"6.25",,,"EUREKA PRODUCTIONS"
"4841348","GRAPHIC CLASSICS GN 26 VAMPIRE CLASSICS",,"12.50",,,"EUREKA PRODUCTIONS"
"4841349","SUPERNATURAL LAW GN WEREWOLF OF NEW YORK",,"9.99",,,"EXHIBIT A PRESS"
"4841350","SUPERNATURAL LAW TP ZOMBIE WIFE & OTHER TALES",,"12.50",,,"EXHIBIT A PRESS"
"4841351","TALES OF SUPERNATURAL LAW TP ",,"10.75",,,"EXHIBIT A PRESS"
"4841352","SODDYSSEY & OTHER TALES SUPERNATURAL LAW TP ",,"10.99",,,"EXHIBIT A PRESS"
"4841353","VAMPIRE BRAT & OTHER TALES SUPERNATURAL LAW TP ",,"8.99",,,"EXHIBIT A PRESS"
"4841354","MR NEGATIVITY & OTHER TALES SUPERNATURAL LAW TP ",,"9.99",,,"EXHIBIT A PRESS"
"4841355","SUPERNATURAL LAW TP MONSTERS MEET ON COURT ",,"11.50",,,"EXHIBIT A PRESS"
"4841356","FABLES COMICS HC ",,"12.50",,,"01 FIRST SECOND"
"4841357","NURSERY RHYME COMICS 50 TIMELESS RHYMES HC ",,"10.75",,,"01 FIRST SECOND"
"4841358","FAIRY TALE COMICS HC ",,"12.50",,,"01 FIRST SECOND"
"4841359","LITTLE ROBOT GN ",,"9.99",,,"01 FIRST SECOND"
"4841360","ZITA THE SPACEGIRL GN NEW PTG",,"7.40",,,"01 FIRST SECOND"
"4841361","LEGENDS OF ZITA THE SPACEGIRL GN  ",,"7.40",,,"01 FIRST SECOND"
"4841362","RETURN OF ZITA THE SPACEGIRL GN ",,"7.40",,,"01 FIRST SECOND"
"4841363","SECRET CODERS GN 01 ",,"6.70",,,"01 FIRST SECOND"
"4841364","SECRET CODERS GN HC ",,"10.75",,,"01 FIRST SECOND"
"4841365","STRATFORD ZOO MIDNIGHT REVUE  ROMEO & JULIET GN ",,"7.40",,,"01 FIRST SECOND"
"4841366","STRATFORD ZOO MIDNIGHT REVUE  ROMEO & JULIET HC",,"12.50",,,"01 FIRST SECOND"
"4841367","STRATFORD ZOO MIDNIGHT REVUE PRES.MACBETH GN  ",,"7.40",,,"01 FIRST SECOND"
"4841368","GRYPHONS ARENT SO GREAT PICTURE BOOK HC ",,"8.99",,,"01 FIRST SECOND"
"4841369","SLEEPLESS KNIGHT PICTURE BOOK HC ",,"8.99",,,"01 FIRST SECOND"
"4841370","HIP HOP FAMILY TREE #2 ",,"2.65",,,"FANTAGRAPHICS BOOKS"
"4841371","STEVE DITKO ARCHIVES HC 05 DRIPPING FEAR ",,"22.50",,,"FANTAGRAPHICS BOOKS"
"4841372","TERROR ASSAULTER OMWOT GN ",,"8.99",,,"FANTAGRAPHICS BOOKS"
"4841373","WALT DISNEY DONALD DUCK HC 07 TRICK OR TREAT",,"17.99",,,"FANTAGRAPHICS BOOKS"
"4841374","USAGI YOJIMBO SPECIAL EDITION SC BOX SET ",,"42.00",,,"FANTAGRAPHICS BOOKS"
"4841375","EC JACK KAMEN FORTY WHACKS & OTHER STORIES HC ",,"17.99",,,"FANTAGRAPHICS BOOKS"
"4841376","SACRED HEART GN  ",,"15.25",,,"FANTAGRAPHICS BOOKS"
"4841377","MEGAHEX HC  ",,"17.99",,,"FANTAGRAPHICS BOOKS"
"4841378","LOVE & ROCKETS LIBRARY JAIME GN 01 MAGGIE MECH",,"11.50",,,"FANTAGRAPHICS BOOKS"
"4841379","LOVE & ROCKETS LIBRARY JAIME GN 05 ESPERANZA   ",,"11.50",,,"FANTAGRAPHICS BOOKS"
"4841380","STEVE DITKO ARCHIVES TP 01 STRANGE SUSPENSE ",,"17.50",,,"FANTAGRAPHICS BOOKS"
"4841381","SAFE AREA GORAZDE SC   ",,"12.50",,,"FANTAGRAPHICS BOOKS"
"4841382","STEVE DITKO ARCHIVES HC 04 IMPOSSIBLE TALES ",,"22.50",,,"FANTAGRAPHICS BOOKS"
"4841383","EC WALLY WOOD CAME THE DAWN OTHER STORIES HC ",,"17.50",,,"FANTAGRAPHICS BOOKS"
"4841384","STEVE DITKO ARCHIVES HC 03 MYSTERIOUS TRAVELER ",,"22.50",,,"FANTAGRAPHICS BOOKS"
"4841385","STRANGE & STRANGER WORLD OF STEVE DITKO HC ",,"22.50",,,"FANTAGRAPHICS BOOKS"
"4841386","STEVE DITKO ARCHIVES HC 02 UNEXPLORED WORLDS ",,"22.50",,,"FANTAGRAPHICS BOOKS"
"4841387","EC JACK DAVIS TAINT MEAT ITS HUMANITY HC ",,"17.50",,,"FANTAGRAPHICS BOOKS"
"4841388","GHOSTS AND RUINS HC ",,"13.75",,,"FANTAGRAPHICS BOOKS"
"4841389","O/S C. BK PG SC 45 CAPT AMERICA  & SHIELD CVR  ",,"17.99",,,"GEMSTONE PUBLISHING"
"4841390","O/S C. BK PG HC 45 CAPT AMERICA  & SHIELD CVR  ",,"20.25",,,"GEMSTONE PUBLISHING"
"4841391","O/S C. BK PG SC 45 JOE SHUSTER SUPERMAN CVR  ",,"17.99",,,"GEMSTONE PUBLISHING"
"4841392","O/S C. BK PG HC 45 JOE SHUSTER SUPERMAN CVR  ",,"20.25",,,"GEMSTONE PUBLISHING"
"4841393","O/S C. BK PG SC 45 BLOODSHOT X-O MANOWAR  CVR  ",,"17.99",,,"GEMSTONE PUBLISHING"
"4841394","O/S C. BK PG HC 45 BLOODSHOT X-O MANOWAR CVR  ",,"20.25",,,"GEMSTONE PUBLISHING"
"4841395","O/S C. BK PG SC 45 GULACY CAPTAIN ACTION CVR  ",,"17.99",,,"GEMSTONE PUBLISHING"
"4841396","O/S C. BK PG HC 45 GULACY CAPTAIN ACTION CVR  ",,"20.25",,,"GEMSTONE PUBLISHING"
"4841397","O/S C. BK MARKETPLACE YB 2014 SHI PAINKILLER JANE ",,"8.25",,,"GEMSTONE PUBLISHING"
"4841398","O/S C. BK MARKETPLACE YB 2014 X-O MANOWAR CVR ",,"8.25",,,"GEMSTONE PUBLISHING"
"4841399","O/S C. BK MARKETPLACE YB 2014 LUNA BY BUZZ CVR ",,"8.25",,,"GEMSTONE PUBLISHING"
"4841400","OVERSTREET GUIDE SC 01 COLLECTING COMICS JUSKO ",,"12.50",,,"GEMSTONE PUBLISHING"
"4841401","OVERSTREET GUIDE SC 01 COLLECTING COMICS VALIA",,"12.50",,,"GEMSTONE PUBLISHING"
"4841402","OVERSTREET GUIDE SC 02 COLLECTING C.& ANIM'N ART ",,"8.25",,,"GEMSTONE PUBLISHING"
"4841403","OVERSTREET GUIDE SC 03 GRADING COMICS ",,"15.25",,,"GEMSTONE PUBLISHING"
"4841404","GRANT MORRISONS 18 DAYS #3 MAIN CVR",,"1.99",,,"GRAPHIC INDIA PTE. LTD"
"4841405","GRANT MORRISONS 18 DAYS #3 BIAGINI VAR",,"1.99",,,"GRAPHIC INDIA PTE. LTD"
"4841406","GRANT MORRISONS 18 DAYS #3 BATTLE ARMOR LTD CVR",,"6.25",,,"GRAPHIC INDIA PTE. LTD"
"4841407","GRANT MORRISONS 18 DAYS #3 RAGE LTD ED CVR",,"6.25",,,"GRAPHIC INDIA PTE. LTD"
"4841408","MISTRY PI #3 ",,"1.99",,,"GRAPHIC INDIA PTE. LTD"
"4841409","SADHU BIRTH OF THE WARRIOR #3  ",,"1.99",,,"GRAPHIC INDIA PTE. LTD"
"4841410","STAN LEE CHAKRA THE INVINCIBLE #3",,"1.99",,,"GRAPHIC INDIA PTE. LTD"
"4841411","AMULET HC 03 CLOUD SEARCHERS",,"15.25",,,"GRAPHIX"
"4841412","AMULET HC 04 LAST COUNCIL",,"15.25",,,"GRAPHIX"
"4841413","AMULET HC 05 PRINCE OF THE ELVES",,"15.25",,,"GRAPHIX"
"4841414","AMULET HC 06 ESCAPE FROM LUCIEN",,"15.25",,,"GRAPHIX"
"4841415","GEARS AND BONES #2",,"2.65",,,"GUARDIAN KNIGHT COMICS"
"4841416","MOONSTREAK #1",,"2.65",,,"GUARDIAN KNIGHT COMICS"
"4841417","SANITARIUM #2 ",,"2.65",,,"GUARDIAN KNIGHT COMICS"
"4841418","NEIL GAIMAN GRAVEYARD BOOK GN 01  ",,"10.75",,,"HARPER COLLINS PUBLISHERS"
"4841419","NEIL GAIMAN GRAVEYARD BOOK GN 02  ",,"10.75",,,"HARPER COLLINS PUBLISHERS"
"4841420","CARPE NOCTEM #4 ",,"2.65",,,"HASHTAG COMICS"
"4841422","HOAX HUNTERS 2015 TP 01 SEASON TWO ",,"6.25",,,"HEAVY METAL MAGAZINE"
"4841423","MECHANISM #3 ",,"2.65",,,"HEAVY METAL MAGAZINE"
"4841424","MANDRAKE THE MAGICIAN COMP KING YEARS HC 01 ",,"28.99",,,"HERMES PRESS"
"4841425","BEST AMERICAN COMICS HC 2015  ",,"15.25",,,"HOUGHTON MIFFLIN COMPANY"
"4841426","Z WORD HC  ",,"19.50",,,"HUMANOIDS INC"
"4841427","ANIBAL 5 HC  ",,"15.99",,,"HUMANOIDS INC"
"4841428","CRUSADES HC  ",,"15.99",,,"HUMANOIDS INC"
"4841429","DOMINION GN   ",,"9.99",,,"HUMANOIDS INC"
"4841430","PANDEMONIUM GN (HUMANOIDS)  ",,"9.99",,,"HUMANOIDS INC"
"4841431","SANCTUM REDUX GN  ",,"18.99",,,"HUMANOIDS INC"
"4841432","BLOOD & HONOR FOREWORLD SAGA GN 01 ",,"8.99",,,"JET CITY"
"4841433","CIMARRONIN GN 01 ",,"8.99",,,"JET CITY"
"4841434","KING #2 ",,"1.99",,,"JET CITY"
"4841435","MUIRWOOD LOST ABBEY #2 ",,"1.99",,,"JET CITY"
"4841436","DISNEY LIV AND MADDIE CINESTORY",,"6.25",,,"JOE BOOKS INC."
"4841437","DISNEY TIM BURTON NIGHTMARE BEFORE CHRISTMAS ",,"8.99",,,"JOE BOOKS INC."
"4841438","DISNEY 101 DALMATIANS CINESTORY COLLECTORS HC",,"28.99",,,"JOE BOOKS INC."
"4841439","DISNEY 101 DALMATIANS CINESTORY RETRO COLL. ED",,"17.99",,,"JOE BOOKS INC."
"4841440","DISNEY CINDERELLA CINESTORY TP ",,"8.99",,,"JOE BOOKS INC."
"4841441","DISNEY DARKWING DUCK OMNIBUS TP 01 ",,"17.99",,,"JOE BOOKS INC."
"4841442","DISNEY FROZEN CINESTORY ",,"8.99",,,"JOE BOOKS INC."
"4841443","DISNEY PIXAR TREASURY 01 ",,"12.50",,,"JOE BOOKS INC."
"4841444","DISNEY PRINCESS TREASURY 01 ",,"12.50",,,"JOE BOOKS INC."
"4841445","KNIGHTS OF THE DINNER TABLE #223",,"3.99",,,"KENZER & COMPANY"
"4841446","KODT BUNDLE OF TROUBLE TP 50",,"8.99",,,"KENZER & COMPANY"
"4841447","ALPHA HC (KNOCKABOUT) ",,"26.25",,,"KNOCKABOUT"
"4841448","HIERONYMUS (KNOCKABOUT) ",,"12.99",,,"KNOCKABOUT"
"4841449","ANN TENNA GN HC ",,"17.99",,,"KNOPF"
"4841452","ATTACK ON TITAN COLOSSAL ED TP VOL.2",,"28.99",,,"KODANSHA"
"4841453","DEVIL SURVIVOR GN VOL.01",,"5.99",,,"KODANSHA"
"4841454","FAIRY TAIL MASTERS ED VOL.01",,"5.99",,,"KODANSHA"
"4841455","FAIRY TAIL GN VOL.50",,"5.99",,,"KODANSHA"
"4841456","MISSIONS OF LOVE GN VOL.11",,"5.99",,,"KODANSHA"
"4841457","MY LITTLE MONSTER GN VOL.10",,"5.99",,,"KODANSHA"
"4841458","SEVEN DEADLY SINS GN VOL.10",,"5.99",,,"KODANSHA"
"4841459","XXXHOLIC OMNIBUS VOL.7",,"8.99",,,"KODANSHA"
"4841460","BLACK RAT TP ",,"8.99",,,"KOYAMA"
"4841461","DRESSING GN ",,"12.50",,,"KOYAMA"
"4841462","LOSE #7 ",,"6.25",,,"KOYAMA"
"4841463","HARVESTER #8",,"2.65",,,"LEGENDARY COMICS LLC"
"4841464","INFINITE ADVENTURES OF JONAS QUANTUM #1",,"2.65",,,"LEGENDARY COMICS LLC"
"4841466","TRICK R TREAT DAYS OF DEAD GN",,"10.75",,,"LEGENDARY COMICS LLC"
"4841468","SHAMAN TP 01",,"10.99",,,"LOCUST MOON PRESS"
"4841469","BITTEN FULL MOON HC ",,"15.25",,,"MAGNETIC PRESS INC."
"4841470","DAUGHTERS OF THE ORACLE #3 CURSE OF THE RAGDOLL ",,"2.65",,,"MIKE WOLFER ENTERTAINMENT"
"4841472","RELIGION A DISCOVERY IN COMICS HC ",,"10.99",,,"NBM"
"4841473","PHILOSOPHY A DISCOVERY IN COMICS HC  ",,"10.75",,,"NBM"
